Date/Time,EMS:ashp supply fan Cooling [J](Hourly),EMS:ashp supply fan Heating [J](Hourly),ASHP CLG COIL:Cooling Coil Total Cooling Energy [J](Hourly),ASHP CLG COIL:Cooling Coil Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Heating Energy [J](Hourly),ASHP HTG COIL:Heating Coil Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Defrost Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Crankcase Heater Electric Energy [J](Hourly),ASHP SUPP HTG COIL:Heating Coil Heating Energy [J](Hourly),ASHP SUPP HTG COIL:Heating Coil Electric Energy [J](Hourly),WATER USE CONNECTIONS 1:Water Use Connections Plant Hot Water Energy [J](Hourly),WATER HEATER:Water Heater Tank Temperature [C](Hourly),WATER HEATER:Water Heater Use Side Mass Flow Rate [kg/s](Hourly),WATER HEATER:Water Heater Use Side Outlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Mass Flow Rate [kg/s](Hourly),WATER HEATER:Water Heater Source Side Inlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Outlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Heat Transfer Rate [W](Hourly),WATER HEATER:Water Heater Source Side Heat Transfer Energy [J](Hourly),WATER HEATER:Water Heater Heating Energy [J](Hourly),WATER HEATER:Water Heater Electric Energy [J](Hourly),WATER HEATER:Water Heater Off Cycle Parasitic Electric Energy [J](Hourly),WATER HEATER:Water Heater On Cycle Parasitic Electric Energy [J](Hourly),DESUPERHEATER:Water Heater Heating Energy [J](Hourly),WH SETPOINT TEMP:Schedule Value [](Hourly) 
 02/24  17:00:00,301061.45524965328,0.0,5991892.738131091,1114273.760318139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75736864104568,0.0,54.75736864104568,0.1062775863783814,55.868220087814517,54.75736864104568,493.726086036962,1777413.909733063,0.0,0.0,0.0,0.0,1776541.6246123075,52.6666666666667 
 02/24  18:00:00,223604.43337688459,0.0,4464261.357593685,813135.7720689084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.101199281333688,0.0,57.101199281333688,0.07870926516310077,58.21512374108959,57.101199281333688,366.771685645572,1320378.0683240593,0.0,0.0,0.0,0.0,1319349.2824156488,52.6666666666667 
 02/24  19:00:00,144382.78490723184,0.0,2906484.5589644887,512296.79449163118,0.0,0.0,0.0,0.0,0.0,0.0,625649.9531646409,57.97332461871925,0.0008821690662964135,57.97332461871925,0.0506584479363222,59.09451108481105,57.97332461871925,237.6487955059851,855535.6638215464,0.0,0.0,0.0,0.0,854695.33836403,52.6666666666667 
 02/24  20:00:00,62118.60120894514,0.0,1261002.1465402037,215862.20388668558,0.0,0.0,0.0,0.0,0.0,0.0,2250418.712591284,56.12299789925717,0.003149661289601781,56.12299789925717,0.02173785076858234,57.25170871959625,56.12299789925717,102.66302679199244,369586.89645117279,0.0,0.0,0.0,0.0,369216.08760672228,52.6666666666667 
 02/24  21:00:00,52134.9625243121,0.0,1057798.851897246,181159.45484801089,0.0,0.0,0.0,0.0,0.0,0.0,2451348.208626526,52.43881209631003,0.003698588006790652,52.43881209631003,0.01825570031395966,53.56631720388684,52.43881209631003,86.09685839039007,309948.69020540427,0.0,0.0,0.0,0.0,309739.57668631427,52.6666666666667 
 02/24  22:00:00,44316.37099818061,0.0,898917.408960292,153989.10047934313,0.0,0.0,0.0,0.0,0.0,0.0,6169543.507878749,51.700208068922638,0.009551900388556708,51.700208068922638,0.015541309743773404,52.82575396177516,51.700208068922638,73.14074492871352,263306.6817433687,6441325.920495463,8051657.400619328,0.0,0.0,263226.6273599088,52.6666666666667 
 02/24  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62389.55416523673,51.40765362995507,0.00009673727226095835,51.40765362995507,0.0,51.700208068922638,51.40765362995507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/24  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070934.5750055323,51.66405966872986,0.0032116468437544557,51.66405966872986,0.0,51.40765362995507,51.66405966872986,0.0,0.0,2523141.1629698255,3153926.4537122815,0.0,0.0,0.0,52.6666666666667 
 02/25  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273174.066522179,51.61781633324562,0.008189241733731704,51.61781633324562,0.0,51.66405966872986,51.61781633324562,0.0,0.0,4624204.267169052,5780255.3339613149,0.0,0.0,0.0,52.6666666666667 
 02/25  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309030.9624275745,51.687960151806908,0.0020303867357088797,51.687960151806908,0.0,51.61781633324562,51.687960151806908,0.0,0.0,2419301.239157666,3024126.5489470825,0.0,0.0,0.0,52.6666666666667 
 02/25  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.49256315569642,0.0,52.49256315569642,0.0,51.687960151806908,52.49256315569642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12461515.482075908,51.683449183965908,0.019324123176499305,51.683449183965908,0.0,52.49256315569642,51.683449183965908,0.0,0.0,12260174.105521853,15325217.631902315,0.0,0.0,0.0,52.6666666666667 
 02/25  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072076.7233574049,51.64367435976348,0.0016636416438852115,51.64367435976348,0.0,51.683449183965908,51.64367435976348,0.0,0.0,1193839.336815185,1492299.1710189812,0.0,0.0,0.0,52.6666666666667 
 02/25  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83678.80309544031,51.90209752941103,0.0001297697119430219,51.90209752941103,0.0,51.64367435976348,51.90209752941103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.706036475534208,0.0,51.706036475534208,0.0,51.90209752941103,51.706036475534208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58544255362017,0.0,51.58544255362017,0.0,51.706036475534208,51.58544255362017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.465519669532579,0.0,51.465519669532579,0.0,51.58544255362017,51.465519669532579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345801.724314289,51.595525848927348,0.005197877571298721,51.595525848927348,0.0,51.465519669532579,51.595525848927348,0.0,0.0,4080492.152111575,5100615.190139469,0.0,0.0,0.0,52.6666666666667 
 02/25  11:00:00,35871.3592406677,0.0,688773.2581130265,139268.90876327546,0.0,0.0,0.0,0.0,0.0,0.0,12461585.104929252,51.693032359072947,0.019320897117689249,51.693032359072947,0.01258164886801056,52.78642314687303,51.693032359072947,57.530849876430838,207111.059555151,11918305.434992725,14897881.793740906,0.0,0.0,207010.5417190755,52.6666666666667 
 02/25  12:00:00,131387.64284465314,0.0,2527842.3417922274,515082.8965596607,0.0,0.0,0.0,0.0,0.0,0.0,17165.85058376184,52.58363968230479,0.000026595987944115157,52.58363968230479,0.04619925700714458,53.67788353024335,52.58363968230479,211.4008143858721,761042.9317891396,0.0,0.0,0.0,0.0,760731.309587972,52.6666666666667 
 02/25  13:00:00,150764.01735124229,0.0,2922470.995057794,585751.8159225851,0.0,0.0,0.0,0.0,0.0,0.0,6406132.261320519,51.719630593828217,0.009925378627403392,51.719630593828217,0.053018782555192388,52.81893637675298,51.719630593828217,243.75619287326479,877522.2943437533,4693955.837886166,5867444.797357707,0.0,0.0,877055.7027450947,52.6666666666667 
 02/25  14:00:00,254043.63375470273,0.0,4921812.359103335,996281.3637979378,0.0,0.0,0.0,0.0,0.0,0.0,607447.115086735,52.42856537059171,0.0009319251102109335,52.42856537059171,0.08962160276247237,53.5256189204393,52.42856537059171,411.13185424228996,1480074.6752722439,0.0,0.0,0.0,0.0,1479523.4307253182,52.6666666666667 
 02/25  15:00:00,360401.58424670589,0.0,6972828.481724866,1429580.5017301823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.547128009299537,0.0,55.547128009299537,0.12746643395691827,56.642263429528217,55.547128009299537,583.798996370091,2101676.3869323276,0.0,0.0,0.0,0.0,2100602.245863762,52.6666666666667 
 02/25  16:00:00,417388.55217753289,0.0,8162679.668165239,1621878.774078822,0.0,0.0,0.0,0.0,0.0,0.0,4190225.9625737315,53.962634607426,0.006180831844131456,53.962634607426,0.14763512096214566,55.06369094786653,53.962634607426,680.0620060294372,2448223.2217059738,0.0,0.0,0.0,0.0,2446139.610561015,52.6666666666667 
 02/25  17:00:00,445849.9749670438,0.0,8726835.963374483,1732486.935143764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.741836911132967,0.0,56.741836911132967,0.15794081168932273,57.84202984254263,56.741836911132967,726.7374074330751,2616254.6667590707,0.0,0.0,0.0,0.0,2614830.7246295616,52.6666666666667 
 02/25  18:00:00,437953.4418758202,0.0,8651849.115760342,1665489.084391011,0.0,0.0,0.0,0.0,0.0,0.0,168018.86194588225,59.296305195385297,0.00024055885725631334,59.296305195385297,0.09216511395687707,60.40282058361431,59.296305195385297,426.70301896893207,1536130.8682881555,0.0,0.0,0.0,0.0,1534633.4615433645,52.6666666666667 
 02/25  19:00:00,331803.2094524651,0.0,6590358.03809187,1238289.8512499876,0.0,0.0,0.0,0.0,0.0,0.0,688028.527752002,59.29110644599168,0.0009280988544158275,59.29110644599168,0.0,59.29110644599168,59.29110644599168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  20:00:00,272520.57809875268,0.0,5403115.540474224,1017026.4882414672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.514605617793247,0.0,58.514605617793247,0.0,58.514605617793247,58.514605617793247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  21:00:00,227245.85490427059,0.0,4536230.395107954,833122.0174228546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.366009909198499,0.0,58.366009909198499,0.0,58.366009909198499,58.366009909198499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  22:00:00,188540.78072959657,0.0,3790795.431198433,679869.651246127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.21809370951651,0.0,58.21809370951651,0.0,58.21809370951651,58.21809370951651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/25  23:00:00,148157.16006722669,0.0,2961645.412549554,538998.6455498696,0.0,0.0,0.0,0.0,0.0,0.0,5811021.2461050129,53.28880590543505,0.008632548620495376,53.28880590543505,0.05195953056908002,54.40809729370072,53.28880590543505,243.3474556065365,876050.8401835314,1363971.0874252122,1704963.859281515,0.0,0.0,875161.0145248559,52.6666666666667 
 02/25  24:00:00,115418.40785741557,0.0,2304509.306179007,419880.12921900468,0.0,0.0,0.0,0.0,0.0,0.0,3190428.6937039529,51.58925901343259,0.004941759624732732,51.58925901343259,0.040537455227932488,52.70580183468306,51.58925901343259,189.27053637774584,681373.930959885,2594673.469182236,3243341.836477795,0.0,0.0,681097.358849503,52.6666666666667 
 02/26  01:00:00,95597.7308679015,0.0,1908410.266171525,347788.72980122556,0.0,0.0,0.0,0.0,0.0,0.0,194990.4989486953,52.06696535836119,0.00030221706396985147,52.06696535836119,0.033583970325958379,53.183069647976378,52.06696535836119,156.7437030722199,564277.3310599916,0.0,0.0,0.0,0.0,564049.7489931877,52.6666666666667 
 02/26  02:00:00,64170.156204786945,0.0,1291249.9212601479,229769.42096256789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.599068957650008,0.0,52.599068957650008,0.022519550388913124,53.72118091836367,52.599068957650008,105.67478570350997,380429.2285326359,0.0,0.0,0.0,0.0,380254.83555567896,52.6666666666667 
 02/26  03:00:00,27596.95039609796,0.0,561989.7608898182,96674.65360522284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.93690112094398,0.0,52.93690112094398,0.009672952442778367,54.068171385442017,52.93690112094398,45.76399460562352,164750.38058024468,0.0,0.0,0.0,0.0,164666.10362376026,52.6666666666667 
 02/26  04:00:00,6774.462674840213,0.0,138457.04730383325,23576.84942106716,0.0,0.0,0.0,0.0,0.0,0.0,1192792.1489198164,51.91167854434054,0.0018415247468121742,51.91167854434054,0.002372819505321147,53.04616829859953,51.91167854434054,11.258248356908857,40529.69408487188,0.0,0.0,0.0,0.0,40508.4741812251,52.6666666666667 
 02/26  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46902.2076840418,50.83387716426227,0.00007253336117541217,50.83387716426227,0.0,51.91167854434054,50.83387716426227,0.0,0.0,1131959.5474698437,1414949.4343373045,0.0,0.0,0.0,52.6666666666667 
 02/26  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819859.3311170008,51.869541763727,0.0012677091342676874,51.869541763727,0.0,50.83387716426227,51.869541763727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.027679705055039,0.0,51.027679705055039,0.0,51.869541763727,51.027679705055039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.912927059875077,0.0,50.912927059875077,0.0,51.027679705055039,50.912927059875077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  09:00:00,28991.351576825575,0.0,583548.4036777198,103822.46754314851,0.0,0.0,0.0,0.0,0.0,0.0,5132566.82461985,51.63771871196702,0.007969448926093786,51.63771871196702,0.010169735561972376,52.76061933717449,51.63771871196702,47.749266468278438,171897.35928580239,6037909.491257972,7547386.864072465,0.0,0.0,171842.71780521709,52.6666666666667 
 02/26  10:00:00,150603.58648227363,0.0,2961337.1773684795,572863.317428069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.54076009293443,0.0,53.54076009293443,0.05298465042951203,54.64891925436819,53.54076009293443,245.55148026734498,883985.3289624419,0.0,0.0,0.0,0.0,883550.123699137,52.6666666666667 
 02/26  11:00:00,300034.0899106495,0.0,5856324.811903643,1177122.3519182425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.222040535182589,0.0,56.222040535182589,0.10588967547382161,57.325547053609948,56.222040535182589,488.7411555213787,1759468.1598769634,0.0,0.0,0.0,0.0,1758361.790955471,52.6666666666667 
 02/26  12:00:00,401311.269028836,0.0,7716475.389904882,1642892.5809430739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.14865842700839,0.0,59.14865842700839,0.10411232744865104,60.24489463157794,59.14865842700839,477.50831237548547,1719029.9245517476,0.0,0.0,0.0,0.0,1717459.4671645784,52.6666666666667 
 02/26  13:00:00,511853.15802534527,0.0,9724977.093145939,2168753.5275726269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92225479544939,0.0,59.92225479544939,0.0,59.92225479544939,59.92225479544939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  14:00:00,597429.3843873807,0.0,11258738.999727454,2589596.7216056289,0.0,0.0,0.0,0.0,0.0,0.0,149846.8001142295,59.61492799337848,0.00022332774730974214,59.61492799337848,0.0,59.61492799337848,59.61492799337848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  15:00:00,626974.9814982255,0.0,12043339.398379039,2597482.7965581167,0.0,0.0,0.0,0.0,0.0,0.0,370365.176866332,58.96276324508438,0.0005148279210372355,58.96276324508438,0.0,58.96276324508438,58.96276324508438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  16:00:00,658496.8843265713,0.0,12712751.668506982,2695358.659736352,0.0,0.0,0.0,0.0,0.0,0.0,1017065.3622126683,57.556925813721218,0.0013856996683407185,57.556925813721218,0.0,57.556925813721218,57.556925813721218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  17:00:00,644202.6917610901,0.0,12531232.471414978,2580326.409653089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.51544290409403,0.0,56.51544290409403,0.0,56.51544290409403,56.51544290409403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  18:00:00,553989.296862343,0.0,10931346.551116355,2129395.7819834758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.37596861536825,0.0,56.37596861536825,0.0,56.37596861536825,56.37596861536825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  19:00:00,408909.5264905483,0.0,8132744.1122147,1525939.5511806524,0.0,0.0,0.0,0.0,0.0,0.0,209891.42432374499,56.05427151574542,0.00028882150069331513,56.05427151574542,0.0,56.05427151574542,56.05427151574542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  20:00:00,322392.0774739529,0.0,6391068.754357035,1202962.0004853137,0.0,0.0,0.0,0.0,0.0,0.0,1326304.781049972,56.44389139256676,0.0018487499399199872,56.44389139256676,0.1137146511142242,57.553357185783507,56.44389139256676,527.7783326241611,1900001.9974469799,0.0,0.0,0.0,0.0,1898507.6887105874,52.6666666666667 
 02/26  21:00:00,264156.17507250429,0.0,5268704.655968207,968237.933780862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.500753031347517,0.0,58.500753031347517,0.09301034734475189,59.614797753204417,58.500753031347517,433.502713943084,1560609.7701951026,0.0,0.0,0.0,0.0,1559235.6474372673,52.6666666666667 
 02/26  22:00:00,217178.52711290326,0.0,4326001.0475618899,796040.3785278632,0.0,0.0,0.0,0.0,0.0,0.0,782710.3833981092,59.76879285884721,0.0010465014016386688,59.76879285884721,0.0757080000485673,60.88412095394907,59.76879285884721,353.3552611750011,1272078.940230004,0.0,0.0,0.0,0.0,1270639.2394051294,52.6666666666667 
 02/26  23:00:00,187979.67338771979,0.0,3741061.6281152626,689006.7625918713,0.0,0.0,0.0,0.0,0.0,0.0,488860.6405146073,59.4850730169413,0.0006415069287268983,59.4850730169413,0.0,59.4850730169413,59.4850730169413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/26  24:00:00,147027.58206746155,0.0,2933728.589951957,534771.8650094224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89845686556527,0.0,58.89845686556527,0.0,58.89845686556527,58.89845686556527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  01:00:00,103404.9224485756,0.0,2070776.2520777337,372792.44648757009,0.0,0.0,0.0,0.0,0.0,0.0,1717588.4771250198,57.21382843892623,0.0023416473238452139,57.21382843892623,0.0,57.21382843892623,57.21382843892623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  02:00:00,48157.42420303664,0.0,966825.1349411508,172392.11401730914,0.0,0.0,0.0,0.0,0.0,0.0,8852991.815318795,52.095704501294779,0.013561983246787962,52.095704501294779,0.016852241587092123,53.21878209244151,52.095704501294779,79.17387313426589,285025.9432833572,5863415.129976828,7329268.912471035,0.0,0.0,284804.3122396149,52.6666666666667 
 02/27  03:00:00,39902.864376405574,0.0,801202.6752664885,142849.44286470745,0.0,0.0,0.0,0.0,0.0,0.0,144159.53017029738,50.78046277062847,0.0002231773921688348,50.78046277062847,0.013994049602120558,51.90122818663236,50.78046277062847,65.57971016708011,236086.9566014884,0.0,0.0,0.0,0.0,236013.02953279898,52.6666666666667 
 02/27  04:00:00,28396.948547921842,0.0,570419.5306727167,101668.88627250263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.90293173789602,0.0,50.90293173789602,0.009961649974375747,52.02380460190199,50.90293173789602,46.6875742836947,168075.26742130094,0.0,0.0,0.0,0.0,168022.1042363048,52.6666666666667 
 02/27  05:00:00,12919.598840979495,0.0,259652.14108661007,46261.05649631174,0.0,0.0,0.0,0.0,0.0,0.0,734831.1685459209,51.78726451030116,0.001140068787008093,51.78726451030116,0.004530078662106016,52.90916234433917,51.78726451030116,21.25105005335222,76503.78019206799,1167667.3414744675,1459584.1768430842,0.0,0.0,76478.29939573043,52.6666666666667 
 02/27  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197329.6876390251,51.54121886053065,0.0003061630865875988,51.54121886053065,0.0,51.78726451030116,51.54121886053065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25045017569397,0.0,51.25045017569397,0.0,51.54121886053065,51.25045017569397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  08:00:00,15761.558212609583,0.0,316075.29949334837,56848.42173527659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21832412765438,0.0,51.21832412765438,0.005526143794541007,52.33946207828751,51.21832412765438,25.906631740038674,93263.87426413922,0.0,0.0,0.0,0.0,93230.93030715623,52.6666666666667 
 02/27  09:00:00,61168.618365042625,0.0,1209630.3249387467,228337.91698028268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52886212651651,0.0,51.52886212651651,0.021472605237319726,52.641428057699297,51.52886212651651,99.89466552847164,359620.7959024979,0.0,0.0,0.0,0.0,359492.0604797572,52.6666666666667 
 02/27  10:00:00,136269.77287105405,0.0,2670478.4889109169,523940.4707698426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.54968729297475,0.0,52.54968729297475,0.047925710630420639,53.6570358326641,52.54968729297475,221.92508196035065,798930.2950572623,0.0,0.0,0.0,0.0,798604.7399201898,52.6666666666667 
 02/27  11:00:00,245972.27767911255,0.0,4800031.50539236,965074.8451428177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.713952258208859,0.0,54.713952258208859,0.08672300843568239,55.81837047020107,54.713952258208859,400.5671449555247,1442041.721839889,0.0,0.0,0.0,0.0,1441276.5876337945,52.6666666666667 
 02/27  12:00:00,329627.5556673901,0.0,6417699.901415712,1308050.2365369816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.888189285863777,0.0,57.888189285863777,0.11636325709616427,58.99121364478021,57.888189285863777,536.9198442578994,1932911.439328438,0.0,0.0,0.0,0.0,1931437.5344881735,52.6666666666667 
 02/27  13:00:00,378197.32712976678,0.0,7343072.094287956,1515272.00136581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.517472997123288,0.0,59.517472997123288,0.046010786169321037,60.620019180515729,59.517472997123288,212.27640866007796,764195.0711762806,0.0,0.0,0.0,0.0,763370.2414175675,52.6666666666667 
 02/27  14:00:00,430118.4558089557,0.0,8316602.4252086379,1743542.5924895509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92225428681513,0.0,59.92225428681513,0.0,59.92225428681513,59.92225428681513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  15:00:00,503156.2773842192,0.0,9702110.841692755,2059833.1905351466,0.0,0.0,0.0,0.0,0.0,0.0,880860.6215293097,58.938537837961607,0.0012266757156286248,58.938537837961607,0.0,58.938537837961607,58.938537837961607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  16:00:00,527907.0781873857,0.0,10270170.948778052,2114904.8961834197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97042682174824,0.0,57.97042682174824,0.0,57.97042682174824,57.97042682174824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  17:00:00,464244.0192483795,0.0,9170468.739952658,1784873.8985252036,0.0,0.0,0.0,0.0,0.0,0.0,1941715.1221613682,58.620566264569777,0.0025937193838882907,58.620566264569777,0.15273046229493543,59.728842182176069,58.620566264569777,708.2420887448194,2549671.5194813499,0.0,0.0,0.0,0.0,2547156.647076034,52.6666666666667 
 02/27  18:00:00,381078.6148092484,0.0,7536761.63911807,1449500.8623113784,0.0,0.0,0.0,0.0,0.0,0.0,1296603.0406477783,59.69237870672957,0.0017041559969196853,59.69237870672957,0.12242689868486914,60.80270252741813,59.69237870672957,568.8180517887553,2047744.9864395189,0.0,0.0,0.0,0.0,2045532.6948733933,52.6666666666667 
 02/27  19:00:00,319717.0151625222,0.0,6361868.431902162,1193411.0753723537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92225398472981,0.0,59.92225398472981,0.0,59.92225398472981,59.92225398472981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  20:00:00,274595.85546049309,0.0,5453106.385791556,1024919.0719503556,0.0,0.0,0.0,0.0,0.0,0.0,494854.37105864568,59.326175758241109,0.0006495269861844256,59.326175758241109,0.0,59.326175758241109,59.326175758241109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  21:00:00,231953.1927191335,0.0,4616258.28176248,858650.1091566205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7364840006932,0.0,58.7364840006932,0.0,58.7364840006932,58.7364840006932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  22:00:00,200051.3204302527,0.0,3994495.373567644,733500.5439505478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.586871764934688,0.0,58.586871764934688,0.0,58.586871764934688,58.586871764934688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  23:00:00,169612.6996077662,0.0,3383037.1407166265,621878.1016622095,0.0,0.0,0.0,0.0,0.0,0.0,794315.0642949612,57.735307445880028,0.001067202419324595,57.735307445880028,0.0,57.735307445880028,57.735307445880028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/27  24:00:00,145158.50471188673,0.0,2879698.1782451334,537306.418381799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89604791237665,0.0,56.89604791237665,0.0,56.89604791237665,56.89604791237665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/28  01:00:00,101671.40175119734,0.0,2040836.9268653952,366651.98524300529,0.0,0.0,0.0,0.0,0.0,0.0,575612.5826564747,56.248080799390127,0.0007957354933778713,56.248080799390127,0.0,56.248080799390127,56.248080799390127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/28  02:00:00,74363.73353141378,0.0,1496858.090660386,266270.61856308506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.607909673459818,0.0,55.607909673459818,0.0,55.607909673459818,55.607909673459818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/28  03:00:00,59714.855283467645,0.0,1197341.8994433613,215347.18171964165,0.0,0.0,0.0,0.0,0.0,0.0,128386.54062117821,55.360448688196409,0.0001800808158912864,55.360448688196409,0.0,55.360448688196409,55.360448688196409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 02/28  04:00:00,46801.98183067619,0.0,941977.1109789383,167594.40687640786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.11457265948287,0.0,55.11457265948287,0.0,55.11457265948287,55.11457265948287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
