Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),SPACE1-1:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),SPACE1-1 HP COOLING MODE:Cooling Coil Total Cooling Rate [W](Hourly),SPACE1-1 HP COOLING MODE:Cooling Coil Sensible Cooling Rate [W](Hourly),SPACE1-1 HP HEATING MODE:Heating Coil Heating Rate [W](Hourly),SPACE1-1 HP SUPP COIL:Heating Coil Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Total Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Total Cooling Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Sensible Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Sensible Cooling Rate [W](Hourly),SPACE1-1 SUPPLY INLET:System Node Temperature [C](Hourly),SPACE1-1 SUPPLY INLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS AIR LOOP INLET:System Node Temperature [C](Hourly),DOAS AIR LOOP INLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS MIXED AIR OUTLET:System Node Temperature [C](Hourly),DOAS MIXED AIR OUTLET:System Node Mass Flow Rate [kg/s](Hourly),CONDENSER SUPPLY INLET NODE:System Node Temperature [C](Hourly),CONDENSER SUPPLY INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),CONDENSER SUPPLY OUTLET NODE:System Node Temperature [C](Hourly),CONDENSER SUPPLY OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 ZONE AIR NODE:System Node Temperature [C](Hourly),SPACE1-1 ZONE AIR NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 AIR TERMINAL MIXER SECONDARY INLET:System Node Temperature [C](Hourly),SPACE1-1 AIR TERMINAL MIXER SECONDARY INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 RETURN OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS OUTDOOR AIR INLET:System Node Temperature [C](Hourly),DOAS OUTDOOR AIR INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 AIR TERMINAL MIXER PRIMARY INLET:System Node Temperature [C](Hourly),SPACE1-1 AIR TERMINAL MIXER PRIMARY INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 HEAT PUMP INLET:System Node Temperature [C](Hourly),SPACE1-1 HEAT PUMP INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 ZONE UNIT FAN OUTLET:System Node Temperature [C](Hourly),SPACE1-1 ZONE UNIT FAN OUTLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 COOLING COIL OUTLET:System Node Temperature [C](Hourly),SPACE1-1 COOLING COIL OUTLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 HEATING COIL OUTLET:System Node Temperature [C](Hourly),SPACE1-1 HEATING COIL OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS HEAT RECOVERY SUPPLY OUTLET:System Node Temperature [C](Hourly),DOAS HEAT RECOVERY SUPPLY OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS RELIEF AIR OUTLET:System Node Temperature [C](Hourly),DOAS RELIEF AIR OUTLET:System Node Mass Flow Rate [kg/s](Hourly) 
 01/14  21:00:00,-8.575000000000001,1212.8033105213763,0.0,23.00000492883708,1212.7977980275946,2330.6294072770617,0.0,0.0,1294.789634125838,0.0,1332.2331067225776,0.0,1332.233106722578,0.0,36.21059372943401,0.08964453958117748,23.00000800411924,0.03552112433726608,13.271987513812002,0.03552112433726608,10.846803424180404,0.17048221851755175,14.665201413544076,0.17048221851755175,23.00000492883708,0.08964453958117748,23.000004618845776,0.07743415309024227,0.012210386490935213,-8.575000000000001,0.03552112433726608,13.388375640400412,0.012210386490935213,21.69469577670492,0.08964453958117748,21.7836896451241,0.08964453958117748,21.7836896451241,0.08964453958117748,36.21059372943401,0.08964453958117748,13.271987513812002,0.03552112433726608,23.00000800411924,0.03552112433726608 
 01/14  22:00:00,-9.4,0.0,0.0,19.92957814427738,-21126.099713613992,35157.60341045636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.698129396491504,0.0,20.205027247663226,0.0,20.205027247663226,0.0,10.780813370906208,0.0,10.780813370906208,0.0,19.92957814427738,0.0,20.205027247663226,0.0,0.0,-9.4,0.0,20.205027247663226,0.0,21.698129396491504,0.0,21.698129396491504,0.0,21.698129396491504,0.0,21.698129396491504,0.0,-9.4,0.0,20.205027247663226,0.0 
 01/14  23:00:00,-10.837499999999999,0.0,0.0,18.385077911818816,-7617.224152523882,19040.500785432116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.698129396491504,0.0,18.586025345592256,0.0,18.586025345592256,0.0,10.780813370906208,0.0,10.780813370906208,0.0,18.385077911818816,0.0,18.586025345592256,0.0,0.0,-10.837499999999999,0.0,18.586025345592256,0.0,21.698129396491504,0.0,21.698129396491504,0.0,21.698129396491504,0.0,21.698129396491504,0.0,-10.837499999999999,0.0,18.586025345592256,0.0 
 01/14  24:00:00,-13.3875,0.0,0.0,17.669450808215929,-5245.035378734887,16099.371619788584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.698129396491504,0.0,17.826372343781288,0.0,17.826372343781288,0.0,10.780813370906208,0.0,10.780813370906208,0.0,17.669450808215929,0.0,17.826372343781288,0.0,0.0,-13.3875,0.0,17.826372343781288,0.0,21.698129396491504,0.0,21.698129396491504,0.0,21.698129396491504,0.0,21.698129396491504,0.0,-13.3875,0.0,17.826372343781288,0.0 
 07/07  01:00:00,21.1,0.0,0.0,23.4133589905669,-8001.8257695162269,6597.878717308635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00187165626133,0.0,23.465892018498758,0.0,23.465892018498758,0.0,20.432674021430655,0.0,20.432674021430655,0.0,23.4133589905669,0.0,23.465892018498758,0.0,0.0,21.1,0.0,23.465892018498758,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,21.1,0.0,23.465892018498758,0.0 
 07/07  02:00:00,20.7875,0.0,0.0,23.22134424964478,-7759.17597089113,6663.775518933268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00187165626133,0.0,23.261569333641164,0.0,23.261569333641164,0.0,20.432674021430655,0.0,20.432674021430655,0.0,23.22134424964478,0.0,23.261569333641164,0.0,0.0,20.7875,0.0,23.261569333641164,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,20.7875,0.0,23.261569333641164,0.0 
 07/07  03:00:00,20.9125,0.0,0.0,23.12154152635849,-7514.082606148994,6591.072410529769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00187165626133,0.0,23.13739312311152,0.0,23.13739312311152,0.0,20.432674021430655,0.0,20.432674021430655,0.0,23.12154152635849,0.0,23.13739312311152,0.0,0.0,20.9125,0.0,23.13739312311152,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,20.9125,0.0,23.13739312311152,0.0 
 07/07  04:00:00,21.1,0.0,0.0,23.090693747001294,-7397.3243666204439,6531.4537822381839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00187165626133,0.0,23.096787202545238,0.0,23.096787202545238,0.0,20.432674021430655,0.0,20.432674021430655,0.0,23.090693747001294,0.0,23.096787202545238,0.0,0.0,21.1,0.0,23.096787202545238,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,21.1,0.0,23.096787202545238,0.0 
 07/07  05:00:00,20.7875,0.0,0.0,23.042322622275817,-7528.728486163038,6715.320372776673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00187165626133,0.0,23.056694816865766,0.0,23.056694816865766,0.0,20.432674021430655,0.0,20.432674021430655,0.0,23.042322622275817,0.0,23.056694816865766,0.0,0.0,20.7875,0.0,23.056694816865766,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,20.7875,0.0,23.056694816865766,0.0 
 07/07  06:00:00,20.6,0.0,0.0,23.060759651729478,-7335.57537056988,6517.211185792982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00187165626133,0.0,23.040545700204544,0.0,23.040545700204544,0.0,20.432674021430655,0.0,20.432674021430655,0.0,23.060759651729478,0.0,23.040545700204544,0.0,0.0,20.6,0.0,23.040545700204544,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,20.6,0.0,23.040545700204544,0.0 
 07/07  07:00:00,20.9125,0.0,0.0,23.25647562948795,-3980.552459406868,6620.277618268545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00187165626133,0.0,23.19025245617763,0.0,23.19025245617763,0.0,20.432674021430655,0.0,20.432674021430655,0.0,23.25647562948795,0.0,23.19025245617763,0.0,0.0,20.9125,0.0,23.19025245617763,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,24.00187165626133,0.0,20.9125,0.0,23.19025245617763,0.0 
 07/07  08:00:00,21.474999999999999,0.0,0.0,23.623175938244598,-477.9633853582436,288.2879513893695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.951648660653704,0.0,23.513678155617535,0.0,23.513678155617535,0.0,20.42331237732995,0.01582187168321582,7.168194728597679,0.01582187168321582,23.623175938244598,0.0,23.513678155617535,0.0,0.0,21.474999999999999,0.0,23.513678155617535,0.0,23.951648660653704,0.0,23.951648660653704,0.0,23.951648660653704,0.0,23.951648660653704,0.0,21.474999999999999,0.0,23.513678155617535,0.0 
 07/07  09:00:00,22.7,0.0,1487.9182772028913,23.998562094037184,-2517.906392421089,-1485.9419084822658,2119.600486946496,1538.897363021394,0.0,0.0,0.0,2179.2212919586925,0.0,1578.9120590077017,12.914738388748154,0.1312215718313312,23.979675805939939,0.5421598230354833,23.60597921569968,0.5421598230354833,19.652402909945807,0.4449860894681062,13.01370586038472,0.4449860894681062,23.998562094037184,0.1312215718313312,23.97443119097024,0.01347943895687315,0.11774213287445806,22.7,0.5421598230354833,24.72505048288165,0.11774213287445806,24.644298886622999,0.1312215718313312,24.733207563788718,0.1312215718313312,12.914738388748154,0.1312215718313312,12.914738388748154,0.1312215718313312,23.60597921569968,0.5421598230354833,23.979675805939939,0.5421598230354833 
 07/07  10:00:00,23.3,0.0,2329.255539496722,24.00010783521829,-3737.860585968634,-2329.4264911552265,3207.906946981617,2391.8862253740064,0.0,0.0,0.0,3294.8208177077488,0.0,2451.935501871605,12.89379763088695,0.20485689740398065,24.00023395858365,0.5772182704805737,23.78616385378578,0.5772182704805737,22.556271863237094,0.656305605627717,16.644311890059308,0.656305605627717,24.00010783521829,0.20485689740398065,24.000120383242007,0.08275303249462851,0.12210386490935213,23.3,0.5772182704805737,24.97079422580972,0.12210386490935213,24.57979050613751,0.20485689740398065,24.66875428325597,0.20485689740398065,12.89379763088695,0.20485689740398065,12.89379763088695,0.20485689740398065,23.78616385378578,0.5772182704805737,24.00023395858365,0.5772182704805737 
 07/07  11:00:00,25.7375,0.0,2733.6702986863094,24.000206880697655,-4379.156296176268,-2734.010655427567,3642.842917519498,2876.6539858297985,0.0,0.0,0.0,3740.9338685555956,0.0,2949.537238350478,12.823806769659079,0.2391898902720328,24.000236853106324,0.5772182704805737,24.531504588990118,0.5772182704805737,24.667887182180477,0.729272863063952,18.452492375062599,0.729272863063952,24.000206880697655,0.2391898902720328,24.00028985882625,0.11708602536268065,0.12210386490935213,25.7375,0.5772182704805737,25.717466422662385,0.12210386490935213,24.871958053505304,0.2391898902720328,24.96102364175875,0.2391898902720328,12.823806769659079,0.2391898902720328,12.823806769659079,0.2391898902720328,24.531504588990118,0.5772182704805737,24.000236853106324,0.5772182704805737 
 07/07  12:00:00,28.262499999999997,0.0,2888.306670661853,24.000259559677695,-4574.273015840132,-2888.7440227698955,3653.841745606132,3025.8045634784396,0.0,0.0,0.0,3746.795447784326,0.0,3098.9096100888157,12.534251325465629,0.24660113295146317,24.00030310937347,0.461774616384459,25.127774357008815,0.461774616384459,25.334773025000623,0.7182616239678286,18.953288317671963,0.7182616239678286,24.000259559677695,0.24660113295146317,24.000358307301576,0.14891804102398149,0.0976830919274817,28.262499999999997,0.461774616384459,26.102112180157115,0.0976830919274817,24.83249399615203,0.24660113295146317,24.92167636751204,0.24660113295146317,12.534251325465629,0.24660113295146317,12.534251325465629,0.24660113295146317,25.127774357008815,0.461774616384459,24.00030310937347,0.461774616384459 
 07/07  13:00:00,27.8375,0.0,2670.4017114929349,24.000291171342704,-4368.852516054721,-2670.896139815957,3151.6618282948068,2675.903666757306,0.0,0.0,0.0,3221.780335487173,0.0,2732.422265964336,11.999699464002376,0.21818210186620969,24.000359690504696,0.2308873081922295,24.707221658747807,0.2308873081922295,24.54186741603754,0.6159715597615436,17.953885597881368,0.6159715597615436,24.000291171342704,0.21818210186620969,24.00040716629173,0.16934055590246883,0.04884154596374085,27.8375,0.2308873081922295,25.223418268295739,0.04884154596374085,24.274135192660247,0.21818210186620969,24.3634282727767,0.21818210186620969,11.999699464002376,0.21818210186620969,11.999699464002376,0.21818210186620969,24.707221658747807,0.2308873081922295,24.000359690504696,0.2308873081922295 
 07/07  14:00:00,26.8875,0.0,2840.152897228236,24.0000047897308,-3957.361234321261,-2840.1582526824724,3399.951108750469,2948.7428023854374,0.0,0.0,0.0,3480.495800955943,0.0,3015.752847299142,12.158916744053944,0.23521259710959803,24.000013624377777,0.461774616384459,24.769171666507665,0.461774616384459,24.803635331369138,0.6871759163140718,18.769786874468115,0.6871759163140718,24.0000047897308,0.23521259710959803,24.0000149784091,0.13752950518211633,0.0976830919274817,26.8875,0.461774616384459,25.74424948036529,0.0976830919274817,24.724894158926636,0.23521259710959803,24.814198325112643,0.23521259710959803,12.158916744053944,0.23521259710959803,12.158916744053944,0.23521259710959803,24.769171666507665,0.461774616384459,24.000013624377777,0.461774616384459 
 07/07  15:00:00,26.7,0.0,2814.726047875332,24.000005006164053,-3922.7662754518389,-2814.7315954084708,3503.5540433816524,2994.328407100349,0.0,0.0,0.0,3592.768738335865,0.0,3067.4053571325277,12.467317547016697,0.2391524964213747,24.000003990791027,0.5772182704805737,24.82656309905644,0.5772182704805737,25.57933749284718,0.7108344922179852,19.379195465032927,0.7108344922179852,24.000005006164053,0.2391524964213747,24.000004338462476,0.11704863151202258,0.12210386490935213,26.7,0.5772182704805737,26.014696191700055,0.12210386490935213,25.02915426851864,0.2391524964213747,25.11839497155567,0.2391524964213747,12.467317547016697,0.2391524964213747,12.467317547016697,0.2391524964213747,24.82656309905644,0.5772182704805737,24.000003990791027,0.5772182704805737 
 07/07  16:00:00,26.012500000000004,0.0,2611.4675511979496,24.000005723149174,-3706.3896174798285,-2611.4738145896337,3342.21387300883,2769.380885031266,0.0,0.0,0.0,3429.4614197426037,0.0,2838.158662999722,12.634454101687613,0.22497659832810688,24.00000487189736,0.5772182704805737,24.61669464282121,0.5772182704805737,25.704417827163444,0.6742264000552833,19.236061374616197,0.6742264000552833,24.000005723149174,0.22497659832810688,24.000005223687425,0.10287273341875475,0.12210386490935213,26.012500000000004,0.5772182704805737,25.80384604628193,0.12210386490935213,24.978950303992624,0.22497659832810688,25.068118649822084,0.22497659832810688,12.634454101687613,0.22497659832810688,12.634454101687613,0.22497659832810688,24.61669464282121,0.5772182704805737,24.00000487189736,0.5772182704805737 
 07/07  17:00:00,24.5375,0.0,2246.0530804291709,24.00001221296287,-3314.7660097157315,-2246.0661204386799,2991.426009668068,2357.8139468198316,0.0,0.0,0.0,3071.7456688092286,0.0,2417.3224242762287,12.82323241083866,0.19661583758322749,24.000008969071187,0.5772182704805737,24.165277023705799,0.5772182704805737,25.10615390729285,0.5952701915374113,18.349288287203973,0.5952701915374113,24.00001221296287,0.19661583758322749,24.000010439437888,0.07451197267387534,0.12210386490935213,24.5375,0.5772182704805737,25.35079257487991,0.12210386490935213,24.83787798505012,0.19661583758322749,24.926938333852975,0.19661583758322749,12.82323241083866,0.19661583758322749,12.82323241083866,0.19661583758322749,24.165277023705799,0.5772182704805737,24.000008969071187,0.5772182704805737 
 07/07  18:00:00,23.525,0.0,2088.5830924941658,24.00001347703537,-3130.9660777622996,-2088.597139383439,2878.0583948534415,2165.9535552804638,0.0,0.0,0.0,2956.9762457702079,0.0,2221.160043521121,12.994273966960519,0.1855155013554201,24.000011580102169,0.5772182704805737,23.853583176184757,0.5772182704805737,24.66977495380548,0.5674735515709145,17.954221664006007,0.5674735515709145,24.00001347703537,0.1855155013554201,24.000013439185879,0.06341163644606798,0.12210386490935213,23.525,0.5772182704805737,25.037772667792056,0.12210386490935213,24.683150243796019,0.1855155013554201,24.77211250432753,0.1855155013554201,12.994273966960519,0.1855155013554201,12.994273966960519,0.1855155013554201,23.853583176184757,0.5772182704805737,24.000011580102169,0.5772182704805737 
 07/07  19:00:00,23.3,0.0,1258.6132047047345,24.000001634056859,-2249.5135376457458,-1258.6148379476954,1681.9021152440128,1260.100015842757,0.0,0.0,0.0,1724.9139700384592,0.0,1289.857036796403,12.598806638901375,0.10794082056809407,24.000004339755117,0.28860913524028689,23.856444287858549,0.28860913524028689,22.269145577589318,0.3308941339846925,14.267903369467997,0.3308941339846925,24.000001634056859,0.10794082056809407,24.00000483356559,0.04688888811341799,0.061051932454676067,23.3,0.28860913524028689,24.48933613203759,0.061051932454676067,24.278075532384439,0.10794082056809407,24.367085168743885,0.10794082056809407,12.598806638901375,0.10794082056809407,12.598806638901375,0.10794082056809407,23.856444287858549,0.28860913524028689,24.000004339755117,0.28860913524028689 
 07/07  20:00:00,22.9875,0.0,724.3335016558731,24.000000058083456,-1623.4554327980969,-724.3335542186633,917.4535614908647,709.3894702073476,0.0,0.0,0.0,938.960707152585,0.0,724.7796567164802,12.157639834856452,0.059865622406092309,24.00009718026541,0.057721827048057377,23.875436819226115,0.057721827048057377,20.553275271837078,0.1848056587115761,13.24984656923967,0.1848056587115761,24.000000058083456,0.059865622406092309,24.000000349588654,0.0476552359151571,0.012210386490935213,22.9875,0.057721827048057377,24.030101264483237,0.012210386490935213,24.005893553306345,0.059865622406092309,24.09501310399515,0.059865622406092309,12.157639834856452,0.059865622406092309,12.157639834856452,0.059865622406092309,23.875436819226115,0.057721827048057377,24.00009718026541,0.057721827048057377 
 07/07  21:00:00,22.8,0.0,591.8477467367743,23.999999975011318,-1469.3585701612993,-591.8477248206318,723.5967209790277,579.8678382230486,0.0,0.0,0.0,739.8329237940582,0.0,592.011546970235,11.894591594497193,0.04788328940311666,24.0001261133406,0.057721827048057377,23.851974626182608,0.057721827048057377,19.747570925906297,0.14947539829388835,12.762656995239724,0.14947539829388835,23.999999975011318,0.04788328940311666,23.99999997659136,0.03567290291218145,0.012210386490935213,22.8,0.057721827048057377,24.006790550997239,0.012210386490935213,24.00173587064664,0.04788328940311666,24.090943905379136,0.04788328940311666,11.894591594497193,0.04788328940311666,11.894591594497193,0.04788328940311666,23.851974626182608,0.057721827048057377,24.0001261133406,0.057721827048057377 
 07/07  22:00:00,22.1125,0.0,0.0,24.140824826303889,-9214.489026109697,6499.60098003696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001865745949926,0.0,24.120058963579969,0.0,24.120058963579969,0.0,19.474678571214967,0.0,19.474678571214967,0.0,24.140824826303889,0.0,24.120058963579969,0.0,0.0,22.1125,0.0,24.120058963579969,0.0,24.001865745949926,0.0,24.001865745949926,0.0,24.001865745949926,0.0,24.001865745949926,0.0,22.1125,0.0,24.120058963579969,0.0 
 07/07  23:00:00,21.324999999999997,0.0,0.0,23.86298157174584,-8502.862032712437,6368.965054083218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001865745949926,0.0,23.94666816697012,0.0,23.94666816697012,0.0,19.474678571214967,0.0,19.474678571214967,0.0,23.86298157174584,0.0,23.94666816697012,0.0,0.0,21.324999999999997,0.0,23.94666816697012,0.0,24.001865745949926,0.0,24.001865745949926,0.0,24.001865745949926,0.0,24.001865745949926,0.0,21.324999999999997,0.0,23.94666816697012,0.0 
 07/07  24:00:00,21.1,0.0,0.0,23.609368747233498,-8241.126273703198,6517.4616770949219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001865745949926,0.0,23.66148224948597,0.0,23.66148224948597,0.0,19.474678571214967,0.0,19.474678571214967,0.0,23.609368747233498,0.0,23.66148224948597,0.0,0.0,21.1,0.0,23.66148224948597,0.0,24.001865745949926,0.0,24.001865745949926,0.0,24.001865745949926,0.0,24.001865745949926,0.0,21.1,0.0,23.66148224948597,0.0 
